1.00135,
1.0079,
1.01445,0.20715
1.021,0.20371
1.02755,0.19835
1.0341,0.19889
1.04065,0.19803
1.0472,0.1957
1.05375,0.19652
1.0603,0.1968
1.06685,0.19583
1.07341,0.19605
1.07996,0.19486
1.08651,0.19577
1.09307,0.19688
1.09962,0.19848
1.10617,0.19844
1.11273,0.20339
1.11928,0.1974
1.12584,0.19801
1.13239,0.19804
1.13895,0.19844
1.14551,0.19846
1.15206,0.19987
1.15862,0.1997
1.16518,0.20021
1.17173,0.19981
1.17829,0.19885
1.18485,0.19948
1.19141,0.19987
1.19797,0.19748
1.20453,0.19516
1.21109,0.19708
1.21765,0.19585
1.22421,0.19669
1.23077,0.19822
1.23733,0.20014
1.24389,0.20013
1.25045,0.20112
1.25701,0.20108
1.26357,0.20145
1.27014,0.20309
1.2767,0.20287
1.28326,0.20223
1.28983,0.20238
1.29639,0.20279
1.30295,0.20344
1.30952,0.20224
1.31608,0.2006
1.32265,0.2034
1.32921,0.20397
1.33578,0.20336
1.34234,0.20275
1.34891,0.20266
1.35548,0.20256
1.36205,0.20172
1.36861,0.20037
1.37518,0.20115
1.38175,0.20129
1.38832,0.20178
1.39489,0.20325
1.40145,0.20312
1.40802,0.20302
1.41459,0.20469
1.42116,0.20548
1.42773,0.1972
1.43431,0.18905
1.44088,0.19065
1.44745,0.1988
1.45402,0.20472
1.46059,0.20697
1.46716,0.20566
1.47374,0.20538
1.48031,0.20592
1.48688,0.20555
1.49346,0.20663
1.50003,0.20616
1.50661,0.20879
1.51318,0.20952
1.51976,0.20818
1.52633,0.20592
1.53291,0.20435
1.53948,0.20734
1.54606,0.20982
1.55264,0.21028
1.55921,0.20816
1.56579,0.20104
1.57237,0.19656
1.57895,0.20246
1.58552,0.20734
1.5921,0.20595
1.59868,0.20054
1.60526,0.19871
1.61184,0.20161
1.61842,0.20556
1.625,0.20719
1.63158,0.20751
1.63816,0.20777
1.64474,0.20981
1.65133,0.21059
1.65791,0.21052
1.66449,0.21091
1.67107,0.21004
1.67766,0.21131
1.68424,0.211
1.69082,0.21128
1.69741,0.21175
1.70399,0.21307
1.71058,0.21305
1.71716,0.21381
1.72375,0.21346
1.73033,0.2138
1.73692,0.21433
1.74351,0.21446
1.75009,0.21438
1.75668,0.2147
1.76327,0.21418
1.76985,0.21477
1.77644,0.21453
1.78303,0.21489
1.78962,0.21512
1.79621,0.21485
1.8028,0.21412
1.80939,0.21351
1.81598,0.21329
1.82257,0.21375
1.82916,0.21356
1.83575,0.21315
1.84234,0.21306
1.84893,0.21355
1.85552,0.21363
1.86212,0.21299
1.86871,0.20937
1.8753,0.20742
1.8819,0.20846
1.88849,0.21073
1.89508,0.21234
1.90168,0.2132
1.90827,0.21358
1.91487,0.21388
1.92146,0.21383
1.92806,0.21293
1.93465,0.20712
1.94125,0.19239
1.94785,0.17276
1.95444,0.16002
1.96104,0.16421
1.96764,0.17823
1.97424,0.19404
1.98084,0.20144
1.98743,0.19548
1.99403,0.16529
2.00063,0.13034
2.00723,0.12057
2.01383,0.13594
2.02043,0.16225
2.02703,0.18067
2.03363,0.18649
2.04024,0.18439
2.04684,0.17509
2.05344,0.16906
2.06004,0.17076
2.06664,0.1754
2.07325,0.18307
2.07985,0.18938
2.08645,0.19539
2.09306,0.19999
2.09966,0.20433
2.10627,0.20738
2.11287,0.21105
2.11948,0.21458
2.12608,0.21685
2.13269,0.21777
2.1393,0.2153
2.1459,0.21441
2.15251,0.21395
2.15912,0.21443
2.16572,0.21653
2.17233,0.21839
2.17894,0.21891
2.18555,0.219
2.19216,0.22006
2.19877,0.21939
2.20538,0.21934
2.21199,0.21991
2.2186,0.22069
2.22521,0.21988
2.23182,0.22118
2.23843,0.22097
2.24504,0.22142
2.25165,0.22096
2.25827,0.22072
2.26488,0.22054
2.27149,0.22162
2.2781,0.22188
2.28472,0.22204
2.29133,0.2222
2.29795,0.22264
2.30456,0.22183
2.31118,0.22122
2.31779,0.22067
2.32441,0.22043
2.33102,0.22022
2.33764,0.22001
2.34426,0.22074
2.35087,0.22043
2.35749,0.2205
2.36411,0.22009
2.37072,0.22038
2.37734,0.21926
2.38396,0.21857
2.39058,0.21828
2.3972,0.21953
2.40382,0.21934
2.41044,0.22034
2.41706,0.22027
2.42368,0.22018
2.4303,0.22023
2.43692,0.22032
2.44354,0.22018
2.45017,0.2202
2.45679,0.22003
2.46341,0.21939
2.47003,0.21898
2.47666,0.21793
2.48328,0.21671
2.4899,0.21701
2.49653,0.21737
2.50312,0.21727
2.50972,0.21643
2.51632,0.21603
2.52292,0.21512
2.52951,0.21401
2.53611,0.21313
2.54271,0.2117
2.54931,0.21117
2.55591,0.20921
2.56251,0.20665
2.56911,0.2056
2.57571,0.20403
2.58231,0.20177
2.58891,0.19945
2.59551,0.19808
2.60212,0.1973
2.60872,0.19757
2.61532,0.19854
2.62192,0.19894
2.62853,0.19941
2.63513,0.19987
2.64174,0.19689
2.64834,0.18833
2.65495,0.16317
2.66155,0.11383
2.66816,0.05446
2.67476,0.02237
2.68137,0.01532
2.68798,0.01704
2.69458,0.05444
2.70119,0.23717
2.76068,
2.76729,
2.7739,
2.78052,
2.78713,0.00413
2.79374,0.00655
2.80035,0.00955
2.80697,0.01273
2.81358,0.01587
2.8202,0.01917
2.82681,0.0222
2.83343,0.02443
2.84004,0.02601
2.84666,0.02745
2.85328,0.02929
2.85989,0.03149
2.86651,0.03376
2.87313,0.03572
2.87975,0.03727
2.88636,0.0384
2.89298,0.03904
2.8996,0.03878
2.90622,0.03829
2.91284,0.03776
2.91946,0.03719
2.92608,0.03681
2.9327,0.03687
2.93932,0.03722
2.94595,0.03776
2.95257,0.03834
2.95919,0.03885
2.96581,0.03951
2.97244,0.04015
2.97906,0.04106
2.98568,0.04216
2.99231,0.04322
2.99893,0.04409
3.00556,0.04495
3.01218,0.04584
3.01881,0.04649
3.02544,0.04722
3.03206,0.04754
3.03869,0.04731
3.04532,0.04792
3.05195,0.0488
3.05857,0.04903
3.0652,0.04777
3.07183,0.04922
3.07846,0.04966
3.08509,0.05057
3.09172,0.0515
3.09835,0.05218
3.10498,0.05257
3.11161,0.05331
3.11825,0.05396
3.12488,0.05466
3.13151,0.05543
3.13814,0.05625
3.14478,0.05688
3.15141,0.05806
3.15804,0.05996
3.16468,0.06223
3.17131,0.06432
3.17795,0.06576
3.18458,0.0676
3.19122,0.06891
3.19785,0.07048
3.20449,0.07236
3.21113,0.07413
3.21776,0.07623
3.2244,0.07834
3.23104,0.08004
3.23768,0.08152
3.24432,0.08339
3.25096,0.0855
3.2576,0.08748
3.26424,0.0892
3.27088,0.09081
3.27752,0.09342
3.28416,0.09656
3.2908,0.09914
3.29744,0.10113
3.30408,0.10336
3.31073,0.10581
3.31737,0.10807
3.32401,0.11007
3.33066,0.11221
3.3373,0.11441
3.34395,0.11628
3.35059,0.11808
3.35724,0.12018
3.36388,0.12213
3.37053,0.12459
3.37717,0.12667
3.38382,0.12871
3.39047,0.13031
3.39712,0.13196
3.40376,0.13437
3.41041,0.13613
3.41706,0.13767
3.42371,0.13998
3.43036,0.14252
3.43701,0.14503
3.44366,0.14636
3.45031,0.148
3.45696,0.1498
3.46361,0.15378
3.47026,0.15723
3.47692,0.15897
3.48357,0.15957
3.49022,0.1606
3.49687,0.16233
3.50353,0.16477
3.51018,0.16684
3.51684,0.16942
3.52349,0.17227
3.53015,0.17651
3.5368,0.17922
3.54346,0.18057
3.55011,0.18286
3.55677,0.18626
3.56343,0.18852
3.57008,0.19022
3.57674,0.19162
3.5834,0.19344
3.59006,0.19471
3.59672,0.19633
3.60338,0.19848
3.61004,0.20039
3.6167,0.20105
3.62336,0.20188
3.63002,0.20347
3.63668,0.20569
3.64334,0.20697
3.65,0.20778
3.65667,0.20876
3.66333,0.20882
3.66999,0.20802
3.67665,0.20919
3.68332,0.21299
3.68998,0.21643
3.69665,0.21709
3.70331,0.21634
3.70998,0.21699
3.71664,0.21841
3.72331,0.21828
3.72998,0.21728
3.73664,0.21721
3.74331,0.21843
3.74998,0.21827
3.75665,0.21634
3.76331,0.21489
3.76998,0.21566
3.77665,0.21682
3.78332,0.21601
3.78999,0.21457
3.79666,0.21401
3.80333,0.21435
3.81,0.21349
3.81667,0.21179
3.82335,0.21136
3.83002,0.21163
3.83669,0.21195
3.84336,0.21105
3.85004,0.20947
3.85671,0.20903
3.86339,0.20996
3.87006,0.21162
3.87673,0.21137
3.88341,0.20983
3.89008,0.21155
3.89676,0.21515
3.90344,0.21935
3.91011,0.21958
3.91679,0.21487
3.92347,
3.93015,
3.93682,
